image_id,property_id,property_address,property_price,property_url,image_url,image_order
2923,5908,Kuipersstraat 147-A15,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kuipersstraat-147-a15/43243137/,https://cloud.funda.nl/valentina_media/224/802/529.jpg?options=width=1440,2
2928,5910,Groetstraat 159,375000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-groetstraat-159/43356171/,https://cloud.funda.nl/valentina_media/224/915/935.jpg?options=width=1440,2
2933,5911,Scheldestraat 29-3,749000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-scheldestraat-29-3/43243581/,https://cloud.funda.nl/valentina_media/224/776/597.jpg?options=width=1440,2
2938,5912,Klinkerweg 107,425000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-klinkerweg-107/89608585/,https://cloud.funda.nl/valentina_media/224/835/060.jpg?options=width=1440,2
2943,5913,Welnastraat 669,275000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-welnastraat-669/89719237/,https://cloud.funda.nl/valentina_media/224/860/173.jpg?options=width=1440,2
2948,5914,Van Nijenrodeweg 89,325000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-nijenrodeweg-89/43359537/,https://cloud.funda.nl/valentina_media/225/005/182.jpg?options=width=1440,2
2953,5915,Plantage Badlaan 6-H,750000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-plantage-badlaan-6-h/43240136/,https://cloud.funda.nl/valentina_media/224/685/813.jpg?options=width=1440,2
2958,5916,Maria Beshof 28,425000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-maria-beshof-28/43241605/,https://cloud.funda.nl/valentina_media/224/703/393.jpg?options=width=1440,2
2963,5917,Van Oldenbarneveldtstraat 96-A1,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-oldenbarneveldtstraat-96-a1/43357423/,https://cloud.funda.nl/valentina_media/224/929/550.jpg?options=width=1440,2
2968,5918,Chet Bakerstraat 117,535000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-chet-bakerstraat-117/43351252/,https://cloud.funda.nl/valentina_media/225/112/615.jpg?options=width=1440,2
2973,5919,Dickenslaan 140,325000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-dickenslaan-140/89605989/,https://cloud.funda.nl/valentina_media/224/731/644.jpg?options=width=1440,2
2978,5920,Insulindeweg 60-H,400000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-insulindeweg-60-h/89720779/,https://cloud.funda.nl/valentina_media/225/292/906.jpg?options=width=1440,2
2983,5921,Admiraal De Ruijterweg 283-4,425000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-admiraal-de-ruijterweg-283-4/43353073/,https://cloud.funda.nl/valentina_media/225/176/724.jpg?options=width=1440,2
2988,5922,Krammerstraat 11-H,599000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-krammerstraat-11-h/43353169/,https://cloud.funda.nl/valentina_media/225/180/847.jpg?options=width=1440,2
2993,5923,Wolbrantskerkweg 175-B,425000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-wolbrantskerkweg-175-b/89716241/,https://cloud.funda.nl/valentina_media/225/127/216.jpg?options=width=1440,2
2998,5924,Leidsekade 72-B,625000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-leidsekade-72-b/43353146/,https://cloud.funda.nl/valentina_media/225/183/814.jpg?options=width=1440,2
3003,5925,Willem Parelstraat 272,415000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-willem-parelstraat-272/43350980/,https://cloud.funda.nl/valentina_media/225/058/620.jpg?options=width=1440,2
3008,5926,De Wittenstraat 74-1,365000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-de-wittenstraat-74-1/43365504/,https://cloud.funda.nl/valentina_media/225/236/226.jpg?options=width=1440,2
3013,5927,Oude Spiegelstraat 6-B,490000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-oude-spiegelstraat-6-b/43353758/,https://cloud.funda.nl/valentina_media/225/168/975.jpg?options=width=1440,2
3018,5928,Fagelstraat 6-H,849000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-fagelstraat-6-h/43365731/,https://cloud.funda.nl/valentina_media/225/243/877.jpg?options=width=1440,2
3023,5929,Hoendiepstraat 58-H,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-hoendiepstraat-58-h/43352661/,https://cloud.funda.nl/valentina_media/225/125/747.jpg?options=width=1440,2
3028,5930,Van Ostadestraat 169-H,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-ostadestraat-169-h/43354258/,https://cloud.funda.nl/valentina_media/225/226/217.jpg?options=width=1440,2
3033,5931,Maassluisstraat 176,400000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-maassluisstraat-176/43354370/,https://cloud.funda.nl/valentina_media/225/227/104.jpg?options=width=1440,2
3038,5932,Geuzenstraat 54-3,530000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-geuzenstraat-54-3/43352224/,https://cloud.funda.nl/valentina_media/225/235/218.jpg?options=width=1440,2
3043,5933,Van Hogendorpstraat 168-1,485000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-hogendorpstraat-168-1/89712438/,https://cloud.funda.nl/valentina_media/224/978/583.jpg?options=width=1440,2
3048,5934,Wilhelminastraat 167-3,1150000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-wilhelminastraat-167-3/43352101/,https://cloud.funda.nl/valentina_media/225/147/613.jpg?options=width=1440,2
3053,5935,Uiterwaardenstraat 222-1,525000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-uiterwaardenstraat-222-1/43366075/,https://cloud.funda.nl/valentina_media/225/288/129.jpg?options=width=1440,2
3058,5936,Jasper Leijnsenstraat 23-3,650000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jasper-leijnsenstraat-23-3/43362144/,https://cloud.funda.nl/valentina_media/225/518/393.jpg?options=width=1440,2
3063,5937,Van Breestraat 90-2,1400000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-breestraat-90-2/43363182/,https://cloud.funda.nl/valentina_media/225/555/302.jpg?options=width=1440,2
3068,5938,Botterstraat 174,395000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-botterstraat-174/89739856/,https://cloud.funda.nl/valentina_media/225/632/571.jpg?options=width=1440,2
3073,5939,Ilperveldstraat 18,495000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-ilperveldstraat-18/43363855/,https://cloud.funda.nl/valentina_media/225/546/057.jpg?options=width=1440,2
3078,5940,Leerdamhof 328,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-leerdamhof-328/43376402/,https://cloud.funda.nl/valentina_media/225/638/869.jpg?options=width=1440,2
3083,5941,Wittgensteinlaan 294,549000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-wittgensteinlaan-294/43364530/,https://cloud.funda.nl/valentina_media/225/569/251.jpg?options=width=1440,2
3088,5942,Remmerdenplein 58,290000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-remmerdenplein-58/43375111/,https://cloud.funda.nl/valentina_media/225/628/812.jpg?options=width=1440,2
3093,5943,Werfkade 127,595000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-werfkade-127/43360904/,https://cloud.funda.nl/valentina_media/225/431/229.jpg?options=width=1440,2
3098,5944,Bijlmerdreef 1449,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-bijlmerdreef-1449/89725051/,https://cloud.funda.nl/valentina_media/225/449/937.jpg?options=width=1440,2
3103,5945,Groenendaalstraat 44-1,525000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-groenendaalstraat-44-1/43368640/,https://cloud.funda.nl/valentina_media/225/350/458.jpg?options=width=1440,2
3108,5946,IJdoornlaan 1489-B,400000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-ijdoornlaan-1489-b/43361461/,https://cloud.funda.nl/valentina_media/225/448/127.jpg?options=width=1440,2
3113,5947,Stolwijkstraat 5-1,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-stolwijkstraat-5-1/43366841/,https://cloud.funda.nl/valentina_media/225/283/785.jpg?options=width=1440,2
3118,5948,Nieuwe Osdorpergracht 564,599000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-nieuwe-osdorpergracht-564/89725888/,https://cloud.funda.nl/valentina_media/225/483/754.jpg?options=width=1440,2
3123,5949,Spadinalaan 401,480000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-spadinalaan-401/43360146/,https://cloud.funda.nl/valentina_media/225/441/168.jpg?options=width=1440,2
3128,5950,Pienemanstraat 44,750000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-pienemanstraat-44/43370689/,https://cloud.funda.nl/valentina_media/225/803/171.jpg?options=width=1440,2
3133,5951,Rondeel 112,600000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-rondeel-112/43373720/,https://cloud.funda.nl/valentina_media/225/925/085.jpg?options=width=1440,2
3138,5952,Hofgeest 90-B,345000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-hofgeest-90-b/89732566/,https://cloud.funda.nl/valentina_media/225/739/430.jpg?options=width=1440,2
3143,5953,Jennerstraat 16-H,750000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jennerstraat-16-h/43377001/,https://cloud.funda.nl/valentina_media/225/700/417.jpg?options=width=1440,2
3148,5954,Oostelijke Handelskade 1097,485000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-oostelijke-handelskade-1097/43378123/,https://cloud.funda.nl/valentina_media/225/748/101.jpg?options=width=1440,2
3153,5955,Roetersstraat 10-2,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-roetersstraat-10-2/43370470/,https://cloud.funda.nl/valentina_media/225/795/327.jpg?options=width=1440,2
3158,5956,Wilhelminastraat 36-2,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-wilhelminastraat-36-2/43376313/,https://cloud.funda.nl/valentina_media/225/673/477.jpg?options=width=1440,2
3163,5957,Van Ostadestraat 350-2,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-ostadestraat-350-2/89732526/,https://cloud.funda.nl/valentina_media/225/737/884.jpg?options=width=1440,2
3168,5958,Van Ostadestraat 3-H,1500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-ostadestraat-3-h/43371172/,https://cloud.funda.nl/valentina_media/225/858/989.jpg?options=width=1440,2
3173,5959,Nico Snijdersstraat 23,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-nico-snijdersstraat-23/43374146/,https://cloud.funda.nl/valentina_media/225/980/715.jpg?options=width=1440,2
3178,5960,Laing's Nekstraat 18-K,829000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-laing-s-nekstraat-18-k/43373950/,https://cloud.funda.nl/valentina_media/225/935/150.jpg?options=width=1440,2
3183,5961,Aaf Bouberstraat 62,310000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-aaf-bouberstraat-62/43374633/,https://cloud.funda.nl/valentina_media/225/959/938.jpg?options=width=1440,2
3188,5962,President Kennedylaan 272-2,650000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-president-kennedylaan-272-2/43373331/,https://cloud.funda.nl/valentina_media/225/948/501.jpg?options=width=1440,2
3193,5963,Fritz Dietrich Kahlenbergstraat 7-A,900000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-fritz-dietrich-kahlenbergstraat-7-a/43378478/,https://cloud.funda.nl/valentina_media/225/715/268.jpg?options=width=1440,2
3203,5965,Mauritsstraat 6,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-mauritsstraat-6/43388181/,https://cloud.funda.nl/valentina_media/226/134/525.jpg?options=width=1440,2
3208,5967,Mesdagstraat 43-1,425000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-mesdagstraat-43-1/43374630/,https://cloud.funda.nl/valentina_media/225/960/159.jpg?options=width=1440,2
3213,5968,Lauriergracht 121-1,900000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-lauriergracht-121-1/43380190/,https://cloud.funda.nl/valentina_media/226/212/337.jpg?options=width=1440,2
3218,5969,Cabralstraat 24-1,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-cabralstraat-24-1/89745242/,https://cloud.funda.nl/valentina_media/226/231/495.jpg?options=width=1440,2
3223,5970,Neerkanne 44,1000000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-neerkanne-44/43388118/,https://cloud.funda.nl/valentina_media/226/135/628.jpg?options=width=1440,2
3228,5971,Legmeerstraat 66-2,950000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-legmeerstraat-66-2/43381326/,https://cloud.funda.nl/valentina_media/226/260/112.jpg?options=width=1440,2
3233,5972,Blankenstraat 276,300000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-blankenstraat-276/43389628/,https://cloud.funda.nl/valentina_media/226/159/520.jpg?options=width=1440,2
3238,5973,H. Cleyndertweg 699,275000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-h-cleyndertweg-699/43383703/,https://cloud.funda.nl/valentina_media/226/313/010.jpg?options=width=1440,2
3243,5974,Tweede Jan Steenstraat 56-1,575000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-tweede-jan-steenstraat-56-1/89743981/,https://cloud.funda.nl/valentina_media/226/185/196.jpg?options=width=1440,2
3248,5975,Kleine Wittenburgerstraat 2-H,375000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kleine-wittenburgerstraat-2-h/89745505/,https://cloud.funda.nl/valentina_media/226/242/035.jpg?options=width=1440,2
3253,5976,Spinaker 77,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-spinaker-77/43389697/,https://cloud.funda.nl/valentina_media/226/157/915.jpg?options=width=1440,2
3258,5977,Poeldijkstraat 311,740000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-poeldijkstraat-311/43382959/,https://cloud.funda.nl/valentina_media/226/286/263.jpg?options=width=1440,2
3263,5978,Rustenburgerstraat 129-1,480000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-rustenburgerstraat-129-1/89747689/,https://cloud.funda.nl/valentina_media/226/326/114.jpg?options=width=1440,2
3268,5979,Camperstraat 3-2,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-camperstraat-3-2/43388889/,https://cloud.funda.nl/valentina_media/226/122/837.jpg?options=width=1440,2
3273,5980,Van Gentstraat 27-H,415000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-gentstraat-27-h/89753820/,https://cloud.funda.nl/valentina_media/226/560/594.jpg?options=width=1440,2
3278,5981,Tip Maruggstraat 12,635000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-tip-maruggstraat-12/89754646/,https://cloud.funda.nl/valentina_media/226/591/993.jpg?options=width=1440,2
3283,5982,Jan Peppinkstraat 14,495000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-jan-peppinkstraat-14/43384917/,https://cloud.funda.nl/valentina_media/226/359/184.jpg?options=width=1440,2
3288,5983,Ceintuurbaan 37-2,425000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-ceintuurbaan-37-2/43384532/,https://cloud.funda.nl/valentina_media/226/343/446.jpg?options=width=1440,2
3293,5984,Tussen Meer 234,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-tussen-meer-234/89759112/,https://cloud.funda.nl/valentina_media/226/380/530.jpg?options=width=1440,2
3298,5985,Liendenhof 307,410000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-liendenhof-307/43396619/,https://cloud.funda.nl/valentina_media/226/420/006.jpg?options=width=1440,2
3303,5986,KNSM-laan 701,765000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-knsm-laan-701/43398417/,https://cloud.funda.nl/valentina_media/226/489/747.jpg?options=width=1440,2
3308,5987,Jacob van Lennepkade 263-2,990000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jacob-van-lennepkade-263-2/43390048/,https://cloud.funda.nl/valentina_media/226/593/434.jpg?options=width=1440,2
3313,5988,Merckenburg 30,445000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-merckenburg-30/89752303/,https://cloud.funda.nl/valentina_media/226/499/782.jpg?options=width=1440,2
3318,5989,Lambert Rimastraat 58,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-lambert-rimastraat-58/89753975/,https://cloud.funda.nl/valentina_media/226/567/285.jpg?options=width=1440,2
3323,5990,Cornelis Anthoniszstraat 77-2,495000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-cornelis-anthoniszstraat-77-2/43399920/,https://cloud.funda.nl/valentina_media/226/550/122.jpg?options=width=1440,2
3328,5991,Govert Flinckstraat 281-H,550000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-govert-flinckstraat-281-h/43395249/,https://cloud.funda.nl/valentina_media/226/406/734.jpg?options=width=1440,2
3333,5992,Linnaeusstraat 13-3,590000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-linnaeusstraat-13-3/43384154/,https://cloud.funda.nl/valentina_media/226/369/177.jpg?options=width=1440,2
3338,5993,Oogststraat 7-1,375000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-oogststraat-7-1/43398335/,https://cloud.funda.nl/valentina_media/226/528/081.jpg?options=width=1440,2
3343,5994,Albrecht Dürerstraat 8,2250000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-albrecht-durerstraat-8/43384215/,https://cloud.funda.nl/valentina_media/226/371/671.jpg?options=width=1440,2
3348,5995,Amstelkade 137-1,885000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-amstelkade-137-1/43300997/,https://cloud.funda.nl/valentina_media/226/991/657.jpg?options=width=1440,2
3353,5996,Pretoriusstraat 28-3A,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-pretoriusstraat-28-3a/89756052/,https://cloud.funda.nl/valentina_media/226/647/205.jpg?options=width=1440,2
3358,5997,Hertspieghelweg 36-H,700000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-hertspieghelweg-36-h/43390098/,https://cloud.funda.nl/valentina_media/226/591/320.jpg?options=width=1440,2
3363,5998,Borneolaan 285,685000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-borneolaan-285/89764175/,https://cloud.funda.nl/valentina_media/226/976/726.jpg?options=width=1440,2
3368,5999,Bentinckstraat 19-1,375000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-bentinckstraat-19-1/89763085/,https://cloud.funda.nl/valentina_media/226/932/120.jpg?options=width=1440,2
3373,6000,Willem Augustinstraat 230,800000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-willem-augustinstraat-230/43391628/,https://cloud.funda.nl/valentina_media/226/615/990.jpg?options=width=1440,2
3378,6001,De Rijpgracht 17-2,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-de-rijpgracht-17-2/43308569/,https://cloud.funda.nl/valentina_media/226/892/459.jpg?options=width=1440,2
3383,6002,Houtmankade 31-A,475000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-houtmankade-31-a/89763306/,https://cloud.funda.nl/valentina_media/226/941/093.jpg?options=width=1440,2
3388,6003,Tesselschadestraat 3-2,650000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-tesselschadestraat-3-2/43307815/,https://cloud.funda.nl/valentina_media/226/865/838.jpg?options=width=1440,2
3393,6004,Amstelkade 129-3,875000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-amstelkade-129-3/43305643/,https://cloud.funda.nl/valentina_media/226/775/046.jpg?options=width=1440,2
3398,6005,Palmgracht 17-2,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-palmgracht-17-2/43308693/,https://cloud.funda.nl/valentina_media/226/897/642.jpg?options=width=1440,2
3403,6006,Von Zesenstraat 257,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-von-zesenstraat-257/43300503/,https://cloud.funda.nl/valentina_media/226/975/043.jpg?options=width=1440,2
3408,6007,Saskia van Uijlenburgkade 82,799000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-saskia-van-uijlenburgkade-82/43394940/,https://cloud.funda.nl/valentina_media/226/748/237.jpg?options=width=1440,2
3413,6008,De Rijpgracht 59-H,525000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-de-rijpgracht-59-h/89763237/,https://cloud.funda.nl/valentina_media/226/938/157.jpg?options=width=1440,2
3418,6009,Olympiaplein 103-1,739000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-olympiaplein-103-1/43300591/,https://cloud.funda.nl/valentina_media/226/974/955.jpg?options=width=1440,2
